86021,22263,provider-disagrees,"LOCG's live #1-4 is quoted from the ""X-Men: First Class Finals TP"" record; this file is X-Men Vol. 03 - First to Last and covers the four First Class Finals issues wrongly"
117921,22285,provider-disagrees,LOCG claims #1-494 on a 344pp crossover collection
86316,22296,conflated-series,X-Men Red v1 (2018) and v2 (2022) both number from #1 under one Series id
93089,22322,provider-disagrees,LOCG claims #1-100 on a 124pp collection of a four-issue miniseries
86228,22374,conflated-series,"the legacy numbering (#208-#275) and the 2012 relaunch (#1-#24) share this Series id, with the issues filed twice over"
86109,22541,provider-disagrees,"LOCG asserts #1-94 on Vol. 01, covering all 22 issue files; the book's own back cover says #1-12, and the other ten are Vol. 02's"
110998,22590,conflated-series,X-O Manowar v5 (2020) Book 01 shares a Series with three v4 (2017) trades; the two runs both restart at #1
111761,22590,conflated-series,"'X-O Manowar & Iron Man in Heavy Metal #001 (part 1)' stored as issue #1 of this shelf; it is a crossover one-shot, not an X-O Manowar issue"
111387,22590,duplicate-edition,"part 2 of the same Heavy Metal one-shot, also stored as issue #1"
111477,22590,conflated-series,"'X-O Manowar 50x' and '50o' (111477, 111717) are two rips of the 1992 v1 run's #50, filed with the 2017 and 2020 runs"
22601,22601,conflated-series,the 1988 mini and the 2022 mini both number from #1 here
49986,22601,provider-disagrees,LOCG's #1-5 is the 2022 mini's range and was covering the 1988 series' issues
86392,22603,conflated-series,two X-Treme X-Men runs numbering from #1 and two collection lines sharing ordinals; LOCG's #1-36 on Vol. 04 covers 50 issue files
86388,22603,duplicate-edition,"items 86388 (2003) and 86397 (2013) are both ""X-Treme X-Men Vol. 01"", from different runs"
76554,22701,duplicate-edition,"items 76554 and 76572 are the same file, ""Young Justice Book 03 (2018)"""
45720,22739,issue-numbers-wrong,"v04's printed contents opens at `Chapter 26 Mortal Maneuvers in the Dark` while v03's contents already ends at `Chapter 26 The Cursed Forest`, and v05 opens at Chapter 36 — so v04's nine chapters are either 26-34 or 27-35 and one contents page is misprinted; only the overlap 27-34 is claimed"
45724,22739,issue-numbers-wrong,Chapter 64 is named by no volume on this shelf: v07's contents ends at Chapter 63 (plus an unnumbered bonus episode) and v08's opens at Chapter 65
24973,22748,provider-disagrees,"LOCG claims #0-15 on Volume 3, a hull over the whole set; the book's own contents say #9-12"
24974,22748,provider-disagrees,"LOCG claims #0-2 on Volume 4; that is Volume 1's range, and the contents say #13-16"
24975,22748,provider-disagrees,"LOCG claims #5-9 and ComicVine #5-8 on Volume 5, which is THE ZAP STORY and collects no issue; #5-8 is Volume 2"
108303,22748,span-retracted,the issue file Zap Comix 04 carries a LOCG span of #4-4; a single issue is not a collected edition
19362,22790,provider-disagrees,LOCG claims #0-703 on a 155pp collection of a five-part event
24394,22966,provider-disagrees,"GCD's edition title says ""Issues 1-7"" and its span says #1-4 on the same row"
62873,24285,provider-disagrees,"LOCG claims #0-619 on a 291pp book - a hull, not a range"
62874,24285,provider-disagrees,"LOCG's #871-881 is Detective Comics' legacy numbering, a different comic's coordinate"
20908,2478,provider-disagrees,"LOCG's #1-4 on Queen of the Nile was nesting a cover gallery and two Halloween specials, none of which is a numbered issue"
2510,2510,conflated-series,Marvel's Beyond! (2006) and Graphic India's Beyond (2014) both number from #1 here
98417,2510,duplicate-edition,"the same Beyond! (2007) collection as 118000, filed under a second folder"
118000,2510,provider-disagrees,LOCG's #1-6 is Marvel's 2006 miniseries and lands on Graphic India's Beyond #1-4
99973,2534,issue-numbers-wrong,"""Big Hero 6 - Brave New Heroes (2012)"" is a 121pp collection stored as issue #6 and flagged as a single issue"
32801,2622,duplicate-edition,"a second rip (Minutemen-Slayer) of Vol. 05, item 32800"
63148,2726,conflated-series,the judged #1-13 is Black Lightning (1995)'s numbering on a shelf that holds only the 1977 #1-11
19119,2834,provider-disagrees,LOCG claims #0-49 on a 163pp collection - a fifty-issue hull
29138,29138,conflated-series,"two unrelated comics named Rogues, both numbering from #1"
20952,3042,issue-numbers-wrong,"IssueNo 2016 is the year in 'Free Comic Book Day 2016', not an issue number; cleared by reading"
26813,3066,provider-disagrees,"gcd says 21-27 for Vol. 04 and is short by one; the seam between Vol. 03 (ends 19) and Vol. 05 (starts 28) leaves issue 20 in no volume, and gcd indexes stories rather than books so its silence about an issue is not a denial"
3095,3095,conflated-series,a Valiant miniseries and a Japanese horror manga are filed as one series here
44265,3095,provider-disagrees,LOCG's #1-4 is the Valiant mini's range attached to a 601pp Corpse Party manga
37949,3171,provider-disagrees,LOCG claims #3-4 on a 154pp collection of a six-issue series
114642,3352,label-ambiguous,"The Essential Calvin and Hobbes is a 335pp treasury that reprints the strips of the first two paperbacks, but its stored IssueNo is 1 and the strips it reprints carry no number, so the containment it really has cannot be expressed as a range"
65393,34675,conflated-series,"the 1990 and 2005 Green Lantern runs and the 2019 season share this Series id, all numbering from #1"
77959,3483,provider-disagrees,"ComicVine matched this to 'Avengers Disassembled: Iron Man, Thor, and Captain America' and gave it #5-7; the book's own back cover says #1-14"
87217,3516,conflated-series,the 1988 Captain Britain trade collects the 1985 run and is filed on the 1976 weekly's shelf; a range for it would be in a numbering none of this shelf's files use
21149,35347,duplicate-edition,"21149, 21150 and 21896 are all linked to LOCG record 8978842 (""The Misadventures of Grumpy Cat Vol. 1 HC"") and all three assert its #1-3"
21896,35347,conflated-series,Grumpy Cat (2015) and Grumpy Cat/Garfield (2017) share this Series id and both number from #1
97509,36271,issue-numbers-wrong,"""What If - Newer Fantastic Four 01 (2009)"" is a 2009 one-shot stored as #1 on the 1977 shelf; Vol. 01 (#1-6) will nest it"
36397,36397,conflated-series,"Dark Horse's Valhalla/Origins books, Titan's Uprising (2016) and Titan's Assassin's Creed v1 (2015) share this shelf"
14277,36397,provider-disagrees,LOCG's #1-5 is stamped on eleven different books here; it was nesting the Origins Special Edition and three Valhalla trades
110037,36397,provider-disagrees,LOCG gives v03 - Homecoming the same #1-5 it gives v01 - Trial by Fire
108410,3764,conflated-series,the judged #1-6 is Charismagic vol. 2 (2013)'s numbering; on this shelf it would nest Charismagic v3 (2018) #1-6
8083,3834,provider-disagrees,"the same LOCG record also carries a #1-17 span (its contained-edge list) contradicting the sentence on its own page, and GCD says #1-6"
117914,3887,conflated-series,"Civil War - Wolverine collects Wolverine #42-48; it belongs on a Wolverine shelf, not on the Civil War mini's"
117917,3887,conflated-series,"Civil War - Young Avengers & Runaways is its own mini; held twice (117917, 93118) on this shelf"
93118,3887,duplicate-edition,101pp rip of the same Young Avengers & Runaways trade as 117917 (161pp)
116704,3887,label-ambiguous,"'Civil War - Amazing Spider-Man' 167pp is a TRADE stored as a single issue with IssueNo 1, so it falls inside 117904's read range #1-7"
116713,3887,label-ambiguous,"'Civil War - Captain America' 110pp is a TRADE stored as a single issue with IssueNo 1, so it falls inside 117904's read range #1-7"
90520,3906,issue-numbers-wrong,"""022 Civil War Files (2006)"" is the unnumbered one-shot; the 22 is the reading-order folder's position prefix, stored as IssueNo 22"
36339,4317,conflated-series,"the shelf's only #1s are Creepshow Holiday Special 2023 (36337) and Joe Hill's Wolverton Station (37911), separate one-shots"
63314,4508,issue-numbers-wrong,"""DC Comics - Bombshells Annual 001 (2016)"" is the Annual, stored as #1; Vol. 01 (chapters 1-18) will nest it, but the Annual is in Vol. 05"
83317,47159,conflated-series,three Marvel Team-Up runs numbering from #1 under one Series id; LOCG's #1-64 on the 251pp Vol. 02 covers 26 files
4804,4804,conflated-series,the 2022 and 2024 series both number from #1 here
47988,4804,provider-disagrees,LOCG claims #1-100 on a 117pp collection and it covered files from both series
118118,5161,provider-disagrees,LOCG claims #1-2 on the 121pp collection of a four-issue miniseries
112944,5192,duplicate-edition,"112944 and 112945 are the 2012 and 2022 printings of the same 316pp Deluxe Edition, both carrying LOCG's #1-50"
103470,5221,provider-disagrees,LOCG claims #1-63 on a 177pp collection - a sixty-three issue hull
108650,540,conflated-series,"Vol. 01's #1-3 (the 2020 ongoing's numbering) would nest ""Aggretsuko - Out of Office 001-002"", a different mini"
118925,5431,provider-disagrees,"LOCG's #1-6 comes from the trade's record; 665pp over 6 issues is 110pp per issue, so the omnibus holds more than the trade does"
5651,5651,conflated-series,"Doctor Tomorrow (1997, Acclaim) and Doctor Tomorrow (2020) both number from #1 here"
111962,5651,provider-disagrees,LOCG's #1-5 is the 2020 relaunch's range and was covering five 1997 Acclaim issues
20813,57344,arithmetic-odd,"live LOCG span #1-3 on a 386pp book, taken from a shell page, covering three issue files"
5757,5757,conflated-series,"two unrelated comics named Doomed, both numbering from #1"
54874,5757,provider-disagrees,LOCG's #1-6 is DC's series and was covering IDW's two files
41640,5816,label-ambiguous,"v20's own printed contents page is headed `DRAGON BALL Z 19`, duplicating v19's header; the book is v20 (its tales, 227-238, follow v19's 215-226) and the misprint is in the published volume"
21806,5835,conflated-series,"S5835 holds D&Q v1 (1990) #1-10, v2 (1994) #1-6 and the v3-v5 (2000-2003) books under one numbering; v1 and v2 #1-6 collide"
103657,58662,provider-disagrees,"LOCG's #10-218 is the min-max of a contents list spanning Avengers, Strange Tales, Spider-Woman, West Coast Avengers and Uncanny X-Men"
36446,5950,provider-disagrees,LOCG claims #1-7 on a 125pp collection of a three-issue series
105582,5954,issue-numbers-wrong,"""Dwellings 004 - Being of Sound Mind"" is stored as #3 (colliding with 105581 ""Dwellings 003 - Quiet, Suki""); it is #4"
18647,5981,issue-numbers-wrong,"""Earth 2 Annual # 1"" is stored as issue #1 of the regular run (and 18648 ""Annual # 2"" as #2), colliding with Earth 2 #1-2"
54893,5981,issue-numbers-wrong,"""Earth 2 015.2 Solomon Grundy"" (and 18628 ""Earth 2 # 15.2"") is stored as #15, as is 54892 #15.1; Vol. 03's #13-16 truly holds #15.1 but GCD does not list #15.2"
32746,6080,conflated-series,"Elephantmen v1 (2006), 2260, 2259 and 2261 share this Series id with five collection lines reusing the ordinals"
6232,6232,conflated-series,"Eternals v4 (2008), the Manifest Destiny tree and the A.X.E. tree share this shelf"
79993,6232,provider-disagrees,LOCG claims #1-161 on a 248pp collection - a hull
84455,6284,conflated-series,"Excalibur v1 (1988) and Excalibur v4 (2019) share this Series id; the 2019 run's 26 files occupy #1-26, which every Excalibur Classic range falls inside. The live LOCG #1-11 on Vol. 02 already covers 40 issue files, and the book itself says #6-11"
84508,6312,conflated-series,three Exiles runs under one Series id; the live LOCG span #1-100 on Ultimate Collection v06 covers all 212 issue files
84507,6312,arithmetic-odd,LOCG's #1-89 sits on both Ultimate Collection v05 (376pp) and Vol. 14 (176pp) and covers 190 files on each
84501,6312,duplicate-edition,"""Exiles Vol. 01 - Down the Rabbit Hole"" (2007) and ""Exiles Vol. 01 - Test Of Time"" (2018) are two runs' Vol. 01 under one Series id"
58679,64158,issue-numbers-wrong,"""Aquaman Annual 001"" to ""005"" (58679-58683) are stored as #1-5; Book 01 (#0-8) will nest all five, though Annual #1 is in Book 02 and Annuals 2-5 in neither"
87997,64179,conflated-series,duplicate filing plus the 2017 relaunch means #1-#6 each name two files; LOCG's #1-12 on Gifted reaches 17
64298,64298,conflated-series,"main run, Visions, Spiral City, '45 and the Substack shorts share this shelf and each number from #1"
14789,64298,provider-disagrees,GCD's #1-6 is right about Black Hammer (2016) but this shelf holds none of it; it was nesting Substack Shorts #1-3 and Spiral City #1-3
14794,64298,provider-disagrees,"GCD gives Visions v01 #1-5 and v02 #4-12, which overlap on an eight-issue series; neither was read off the book"
14818,64298,provider-disagrees,LOCG's #1-13 on an omnibus of assorted minis; it was nesting five other trades
15959,64298,issue-numbers-wrong,"IssueNo 45 is the ""'45"" of the title, not an issue number; cleared by reading"
13122,64358,conflated-series,"Dark Horse's per-season numbering, the Omnibus line and Boom's 2019 run share this Series id; LOCG's #1-141 on the Season 9 Library Edition covers all ten issue files"
9575,64358,provider-disagrees,LOCG's #1-20 on Boom's Vol. 08 covers all ten issue files while GCD gives the same book #27-27
91710,64466,issue-numbers-wrong,"""Cyclops v1 001 (2011)"" is Cyclops (2011) #1, another volume stored as #1; Vol. 01 (#1-5) will nest it"
21780,64520,duplicate-edition,"items 21780 and 20039 are the same 210pp book, ""Just Us Justice Ducks"", filed under two different collection lines"
83250,64525,conflated-series,duplicate filing plus the 2024 relaunch means ComicVine's #1-13 on Masterworks Vol. 01 reaches 33 files for a thirteen-issue book
648,648,conflated-series,Aliens - Book One #1-6 and Aliens - Book Two #1-4 share this shelf and the same coordinates
12895,648,provider-disagrees,"LOCG claims #1-24, a hull four times the width of the book's actual first mini"
80286,64850,conflated-series,four Guardians runs under one Series id; LOCG's #1-24 on the Valentino Vol. 01 covers 93 issue files
65085,65085,conflated-series,"v2 (2001) #1-5, New Stories #1-8 and v4 (2016) #1-4/#8/#14 share this shelf and each number from #1"
24670,65085,provider-disagrees,LOCG claims #1-50 on a 133pp COVER GALLERY that reprints no issue; it was nesting nine files
24679,65085,provider-disagrees,GCD's #1-3 put v2 #1-3 (2001) and v4 #1-3 (2016) under a book collecting v1 (1982)
24682,65085,provider-disagrees,GCD's #3-10 put v2 #4-5 and v4 #4/#8 under a book collecting v1 (1982)
24672,65085,issue-numbers-wrong,"'Locas #1' is the sub-line's volume count, not issue #1; cleared by reading"
6539,65606,conflated-series,two six-issue Second Coming series both numbered #1-#6 share this Series id; LOCG's #1-6 on the trade covers all twelve files
117116,65609,issue-numbers-wrong,"#7 came from the '07 ' sort prefix of the chronology filename; it is a trade, corrected by reading"
90336,65617,conflated-series,Sentinel (2006) #1 on the 2003 shelf; Vol. 01 (#1-6) nests it wrongly
90337,65617,conflated-series,Sentinel (2006) #2; nests under Vol. 01 wrongly
90338,65617,conflated-series,Sentinel (2006) #3; nests under Vol. 01 wrongly
90339,65617,conflated-series,Sentinel (2006) #4; nests under Vol. 01 wrongly
90340,65617,conflated-series,Sentinel (2006) #5; nests under Vol. 01 wrongly
99375,6567,conflated-series,"the Fear Itself event's tie-ins from a dozen different series share this Series id, and the collection belongs to Heroes for Hire"
33966,65770,provider-disagrees,LOCG's #1-41 is the 1995 series and was nesting nine Sunshine & Roses issues (#33-41) published twenty years later
32900,65770,provider-disagrees,LOCG claims #1-1 on Vol. 06 while ComicVine claims #21-24; the #1-1 is a title-wide stamp
6594,6594,conflated-series,"two unrelated comics named Fearless, both numbering #1-4"
99210,6594,provider-disagrees,LOCG's #1-4 is Marvel's mini and was covering Image's four files
37045,66050,duplicate-edition,"37045 and 31630 are the same Deluxe Edition Vol. 01 rip (228pp, 317.9MB) filed twice"
37054,66050,issue-numbers-wrong,"""The Red Star 07a 7.5"" is stored as #5 (colliding with #5, 37050); it is #7.5"
103498,66130,issue-numbers-wrong,"""Tomb of Dracula - The Complete Collection Vol. 03 (2019)"" is a 0pp (167.8MB, unreadable) rip stored as issue #3 with IsCollection=0; it is a collected edition (#25-35 by the ladder), not issue #3, and will nest under CC Vol. 01 / MMW Vol. 01"
66205,66205,conflated-series,Ultimate Vision and Vision v3 both number from #1 here
97992,66205,provider-disagrees,LOCG's #1-12 is Vision v3's range and was covering Ultimate Vision's issues
106368,66465,issue-numbers-wrong,"""Judge Dredd - The Complete Case Files 01 (2006)"" (340pp) and 106370 ""... 03 (2006)"" (242pp) are Case Files VOLUMES stored as issue #1 / #3 with IsCollection=0; 1497-1502 (""Complete Case Files 12-17"", 0pp) are likewise volumes stored as issues #12-17"
106369,66465,duplicate-edition,"""Complete Case Files 02/04/05 (2006)"" (106369, 106371, 106372) and 106370 (03) are second rips of v02 (4416), v04 (4418), v05 (4419) and v03 (4417): identical page counts, and 106370/4417 identical size"
117864,66481,issue-numbers-wrong,"""Spider-Man - The Complete Clone Saga Epic - Book One"" (307pp) is stored as issue #1 with IsCollection=0; it is a second rip of Book 01 (93721), a collected edition, not an issue"
117864,66481,duplicate-edition,"second rip of The Complete Clone Saga Epic Book 01 (93721), from the Marvel Major Event Chronology tree"
6661,6661,conflated-series,Final Crisis and Green Lantern tie-in issues share this shelf
19930,6661,provider-disagrees,LOCG's #1-7 was covering ten files across two different comics' numbering
6677,6677,conflated-series,Revelations and unrelated Final Crisis tie-in issues share this shelf
44575,6752,duplicate-edition,"the Viz Omnibus v13 (chapters 161-174) and the 1987 scanlation volumes v18-v20 (chapters 153-179) are two editions of the same chapters; the overlap 153-174 is real duplication of content, not a wrong range"
44576,6752,duplicate-edition,"this 1987 scanlation volume holds chapters 153-161, which the Viz Omnibus v12 and v13 also hold; both ranges are correct and the shelf simply carries the chapters twice"
6794,6794,conflated-series,Flashpoint (2011) and the 1999 Flash Elseworlds mini share the coordinates #1-3
19305,6794,provider-disagrees,"LOCG's #1-5 was covering all eight files, three of them from the 1999 mini"
106163,68162,span-retracted,"v1 recorded #4-4 on a 343pp book; its own note says the contents are Groo v2 #25-36, which are not issues of this Series"
106160,68162,conflated-series,"the contents belong to Groo v2 and v3; this Series holds only the Essential Groo volumes, so containment here can never resolve"
44602,6846,issue-numbers-wrong,"v16's page names carry rip tokens c147x2-c148x6 while the labels on the same pages read Chapter 137, 138, 139, 140 and Part 2 - Chapter 1 to 4: two numbering systems on one book, crossing each other, so no range can be judged until it is settled which the shelf uses"
44608,6846,issue-numbers-wrong,"v22 holds c199-c207 and then c209; v23 holds c208. The two volumes are inverted at that boundary, so c208 and c209 are left out of both ranges"
19934,6863,issue-numbers-wrong,a 395pp collection of the Blight crossover was flagged as a single issue
32202,7094,provider-disagrees,"ComicVine matched Vols. 03-15 to the ""Classic G.I. Joe"" line, which reprints the 1982 Marvel issues (#21-30, #31-40, …); the trades' own pages give #206-#275 for Vols. 11-15"
32220,7123,provider-disagrees,"LOCG's #246-250 is quoted from its page for Vol. 20 TP (Dawn of the Arashikage), a different book; ours is Vol. 20.5 - Silent Option"
39853,7465,provider-disagrees,"LOCG's #4-5 on a 366pp volume comes from its record for the single comic ""Ghost in the Shell #1"""
84240,747,duplicate-edition,"a second rip of The Trial of Jean Grey (item 80299), filed as ""05"" in the reading-order folder and stored as IssueNo 5"
9998,7509,issue-numbers-wrong,"""Giant Days 2016 Holiday Special 001"" is a one-shot stored as #1; Vol. 01 (#1-4) will nest it, but it is not in that book"
7820,7820,conflated-series,the 2000s ongoing and the 2022 video-game mini are filed as one series
46434,788,duplicate-edition,"the same 64pp book as item 27228 ""AloneNotLonely (2021)"" filed under Graphic Novels"
52369,790,conflated-series,"the 2011 run (#0.1, #1-8), Alpha Flight v2 (1997) #18-20, Special (1991) #1-4 and X-Men/Alpha Flight (1985) #1-2 share S790's numbering with Alpha Flight v1 (1983); Classic Vol. 02/03 will nest v2 #18-20"
87831,790,issue-numbers-wrong,"""Alpha Flight Special (1992)"" (a one-shot) is stored as #5, extending the 1991 Special #1-4 and colliding with v1 #5"
65990,7918,provider-disagrees,LOCG claims #1-37 on a 407pp crossover collection drawn from five titles
65534,7973,provider-disagrees,LOCG claims #1-136 on a 407pp crossover collection
117857,8093,conflated-series,"Grimm Tales of Terror v1 (2014), v2 (2015), v3 (2017) and v4 (2018) share this Series id, all numbering from #1"
101939,8162,issue-numbers-wrong,"""Guardians of the Galaxy 001.MU (2017)"" (a Monsters Unleashed tie-in) is stored as #1 and collides with #1; so is 80303 ""Hi-Tech Heroes Presented by Hanes 001"" (11pp giveaway); both would nest under Vol. 01's #1-5, which prints neither"
46301,8203,duplicate-edition,"v01-v05 (46301-46305, HD rips) are the same five volumes as Burst 01-05 (13431-13435)"
118639,869,provider-disagrees,LOCG claims #1-22 on a 140pp tie-in collection
15103,8737,conflated-series,"Omnibus Vol. 04 collects Hellboy in Hell Vol. 01 and Vol. 02, which are Series 8764; the omnibus sits in Series 8737 and cannot reach them, so this book will show no contents until the two Series are joined"
15102,8737,span-retracted,"the stored #8-10 claimed Vol. 10 The Crooked Man, which this omnibus does not collect, and missed Vol. 12 The Storm and the Fury, which it does; the note calling The Storm and the Fury vol 10 is where the error came from"
15101,8737,span-retracted,"the stored #4-7 claimed Vol. 07 The Troll Witch, a 147pp volume that would leave the page sum 150pp over this 417pp book"
111872,8832,conflated-series,"the online chapters and Titan's Heroes (2015) are one Series id and share issue numbers 1, 2 and 4"
99374,8861,conflated-series,"back cover states 'Collecting Heroes For Hire #1-5' of the 2011 Abnett/Lanning run; on this shelf #1-5 would cover items 90519, 90551 and 90552, which are Heroes for Hire 001-003 (2006)"
99369,8861,conflated-series,"Luke Cage, Iron Fist and the Heroes for Hire Vol. 01 collects the 1997 run, while the shelf loose files are mostly 2006 issues numbered from #1"
99370,8861,conflated-series,"Luke Cage, Iron Fist and the Heroes for Hire Vol. 02 credits Ostrander, Edkin, Ferry and Kolins on its title page - the 1997 run - on a shelf whose loose files are two 1997 issues and six 2006 ones"
8877,8877,conflated-series,the 2008 mini and the 2014 ongoing share the coordinates #1-4 on this shelf
10058,8877,provider-disagrees,ComicVine says #1-4 and LOCG says #1-2 on the 2008 mini's trade; either would take four 2014 issues
40545,8901,conflated-series,"Hikaru no Go v18 is a side-story volume whose contents page numbers its six chapters GAME 1 to GAME 6 in a sequence of their own; those numbers collide with v01's GAME 1-7 and are not positions in the main ladder, which passes from v17's GAME 148 to v19's GAME 149"
40541,8901,label-ambiguous,"v14's contents page ends with `GAME 122 Bonus: Your Treat, Waya!` while v15's opens with a different `GAME 122`, `Stupid Hikaru`; the label is used twice, so v14 is claimed only to GAME 121"
80436,9058,provider-disagrees,"CV asserts #22-23 on Complete Collection Vol. 03 and #32-33 on Vol. 04; neither book prints a range at all, and Vol. 03's contents are the magazine, which has its own numbering"
116694,9080,issue-numbers-wrong,"""02 Hulk - Planet Hulk (2008)"" is a 506pp trade whose ""02"" is the chronology folder's reading-order prefix, stored as issue #2"
99436,9275,provider-disagrees,LOCG claims #1-307 on a 118pp collection of a five-issue miniseries
9421,9421,conflated-series,"two unrelated comics named Inferno, both numbering #1-4"
49980,9421,provider-disagrees,LOCG's #1-4 is the Marvel mini's range and was covering DC's four issues
17357,9428,issue-numbers-wrong,"#11 came from the chronology sort prefix; the file is Infinite Crisis #7, corrected by reading"
19333,9428,duplicate-edition,"the same 242pp rip as 17358, filed under a second event folder"
9434,9434,conflated-series,the mini and its Secret Files backups both number from #1 on this shelf
66153,9434,provider-disagrees,LOCG's #0-6 is the mini's range and was covering six Secret Files backups
70016,94543,provider-disagrees,"LOCG asserts #1-28 over a 158pp book (5.6pp per issue) against the indicia's #1-7; the six issue files on this shelf all fall inside the LOCG claim, so it is the file-hiding shape of PLAN.md §6.1 and should be retracted"
70017,94543,arithmetic-odd,the indicia says this book collects SUICIDE SQUAD 0 as well as 8-13; issue #0 is not held and is left in no volume rather than reached by a range that would swallow Vol. 01
47444,94575,provider-disagrees,LOCG claims the two-issue span #7-8 on a 129pp trade
16514,94613,issue-numbers-wrong,"""00 Green Lantern Annual # 1.cbr"" is stored as issue #1 of the regular run (same for Annual 2/3/4: 16565 as #2, 16654 as #3, 16696 as #4); under Vol. 01's #1-6 they nest in the wrong trade"
65374,94613,issue-numbers-wrong,"""Green Lantern 023.2 - Mongul"" and 65375 ""023.3 - Black Hand"" are stored as #23; Vol. 04 (#21-26) prints only 23.1 Relic, so these two would nest under a book that does not reprint them"
31268,94698,provider-disagrees,ComicVine claims #7-12 on an 85pp trade and LOCG claims #12-12 on the same book
70449,94708,conflated-series,"this file sits in DC\_Supergirl\Supergirl v4 (1996)\Trades but collects the 2005 Supergirl (#44-50 plus Action Comics 881-882 and Secret Files 2009); it belongs on the v5 (2005) shelf, S94709, whose trades run Power through Bizarrogirl and have no Hunt for Reactron"
73457,94714,issue-numbers-wrong,"item 73463 is 'Teen Titans Go! - FCBD Special Edition 001 (2014)' stored as IssueNo 1; it is a Free Comic Book Day giveaway, not print issue #1, and as a bare 1 it falls inside this volume's #1-6"
73457,94714,arithmetic-odd,"files 001-012 are guided-view rips at one panel per page (93-124 'pages' each) while 013-071 are 23-26pp page rips; a page-arithmetic guard will read Vol. 01 and Vol. 02 as too thin to hold their contents and refuse a correct nesting. The panels sum to 5.2 per story page, which is what proves they are print issues #1-12 and not the digital chapters"
81025,94719,provider-disagrees,"LOCG asserts #1-605 on Vol. 01 and #1-108 on Vol. 11; between them those two claims cover almost the whole shelf, and each book prints a six-issue range. Every CV span on this shelf is in the pre-1999 legacy numbering instead"
81031,94719,issue-numbers-wrong,one file on this shelf carries IssueNo 2001 — it is the Incredible Hulk Annual for that year and the parser took the year as the number; it sorts and compares as issue two thousand and one
48866,94731,provider-disagrees,LOCG claims the one-issue span #3-3 where GCD claims #5-9 on the same 115pp book
66423,9475,arithmetic-odd,LOCG's #2-72 on the 162pp Vol. 02 is 2.3 pages per claimed issue and covers 72 issue files
66424,9475,arithmetic-odd,LOCG's #1-33 on the 145pp Vol. 03 covers 36 issue files; Vols. 04 and 05 carry #7-7 and #9-9
67014,94780,arithmetic-odd,"this book's indicia excludes issue #4; #4 is in no other edition on this shelf and is not held, so it is left in no volume rather than swallowed by a flat 1-7"
68429,94785,provider-disagrees,"LOCG claims the one-issue span #1-1 on a 443pp collection, against ComicVine's #1-18"
82498,94790,provider-disagrees,LOCG claims the two-issue span #1-2 on a 118pp trade
95360,94799,conflated-series,"three Superior Spider-Man runs numbering from #1 under one Series id; items 117986, 95358 and 95360 are three different ""Vol. 01""s"
96705,94810,issue-numbers-wrong,"'Thor Annual 01 (2015)' variant covers (96705, 96706) are stored as IssueNo 1, colliding with the ongoing's #1; Vol. 01's range #1-5 covers them only because of that collision"
96706,94810,issue-numbers-wrong,"second Thor Annual 01 variant cover, same collision with the ongoing's #1"
96903,94813,issue-numbers-wrong,"five files on this shelf have PageCount 0 — items 96918 (#64), 96920 (#66), 96922 (#68), 96923 (#69), 96924 (#70), all Beast's Library .cbz rips. A zero page count reads as under MinIssuePages, so the de-duplication will hold them back as if they were cover scans; they are 24-page issues"
96901,94813,provider-disagrees,"LOCG asserts #1-449 on Omnibus Book 01, covering 21 of the shelf's 26 issue files; the book collects Thunderbolts #0-33 and the 449 is Incredible Hulk (1968) #449, listed in the same sentence"
97042,94814,duplicate-edition,a second rip of Thunderbolts Vol. 01 - Burning Down The House (item 97014)
67482,94867,provider-disagrees,LOCG asserts #1-34 and ComicVine #1-12 on a Deluxe Edition whose own indicia says 26-39; the LOCG claim covers the whole v4.1 ladder from Vol. 01 through Vol. 05 and should be retracted
67495,94867,issue-numbers-wrong,"item 67988 is Justice League 2022 Annual 001 stored as IssueNo 1; this book's indicia says the 2022 Annual belongs HERE with #72-74, but as a bare 1 the file lands inside v4.1 Vol. 01's #1-7 instead"
84381,95935,label-ambiguous,"file is labelled ""Cable Vol. 01 - Messiah War"" but is the #1-5 book (Messiah Born); Messiah War is the #11-15 crossover"
61308,96415,conflated-series,"the New 52 renumbering and the legacy numbering share this Series id; items 61308 and 61444 are two different ""Vol. 01""s"
14155,9659,provider-disagrees,"LOCG gives Vol. 02 the same #1-2 it gives Vol. 01, which cannot be true of both"
66793,9704,arithmetic-odd,LOCG's #59-59 on the 433pp Vol. 05 and #35-35 on the 411pp Vol. 06 are single-issue spans on 400-page books
80396,97492,conflated-series,Hawkeye v3 (2003) and v4 (2012) share this Series id; GCD's live #1-5 on the 2012 Vol. 01 currently holds five 2003 issues
80397,97492,conflated-series,GCD's live #6-11 on the 2012 Vol. 02 holds three more 2003 issues
80401,97492,provider-disagrees,"GCD's #1-6 on Vol. 06 ""Hawkeyes"" is All-New Hawkeye (2015) numbering, a third run, and covers six 2003 files"
37792,9794,duplicate-edition,identical copy of 37721 'Jazz Maynard Vol. 01 - The Barcelona Trilogy (2017)' in the Lion Forge-Magnetic folder
107772,9845,issue-numbers-wrong,"""Storm Front - Volume 1 - 01..04"" (107772-107775) are all stored as issue #1 (the ""Volume 1"" label); they are #1, #2, #3, #4"
84049,98949,arithmetic-odd,LOCG's #3-35 on the 110pp Vol. 02 is 3.3 pages per claimed issue and reaches 101 files
